"","Postal.Code","Region","Rural.urban"
"72417",7080003,"South","Urban"
"72418",7094621,"South","Urban"
"72419",7080051,"South","Urban"
"72420",7094631,"South","Urban"
"72421",7093923,"South","Urban"
"72422",7093906,"South","Urban"
"72423",7080071,"South","Urban"
"72424",7081117,"South","Urban"
"72425",7080884,"South","Urban"
"72426",7080041,"South","Urban"
"72427",7080853,"South","Urban"
"72428",7081112,"South","Urban"
"72429",7080873,"South","Urban"
"72430",7080804,"South","Urban"
"72431",7094623,"South","Urban"
"72432",7080875,"South","Urban"
"72433",7093904,"South","Urban"
"72434",7080841,"South","Urban"
"72435",7081114,"South","Urban"
"72436",7094611,"South","Urban"
"72437",7080863,"South","Urban"
"72438",7094612,"South","Urban"
"72439",7081105,"South","Urban"
"72440",7094624,"South","Urban"
"72441",7080052,"South","Urban"
"72442",7080077,"South","Urban"
"72443",7080832,"South","Urban"
"72444",7081104,"South","Urban"
"72445",7080852,"South","Urban"
"72446",7080034,"South","Urban"
"72447",7094604,"South","Urban"
"72448",7080857,"South","Urban"
"72449",7080074,"South","Urban"
"72450",7080032,"South","Urban"
"72451",7080062,"South","Urban"
"72452",7081124,"South","Urban"
"72453",7094614,"South","Urban"
"72454",7081113,"South","Urban"
"72455",7093921,"South","Urban"
"72456",7093901,"South","Urban"
"72457",7080812,"South","Urban"
"72458",7080835,"South","Urban"
"72459",7094605,"South","Urban"
"72460",7094602,"South","Urban"
"72461",7093913,"South","Urban"
"72462",7093922,"South","Urban"
"72463",7081201,"South","Urban"
"72464",7080053,"South","Urban"
"72465",7093935,"South","Urban"
"72466",7093903,"South","Urban"
"72467",7093931,"South","Urban"
"72468",7093934,"South","Urban"
"72469",7093932,"South","Urban"
"72470",7080022,"South","Urban"
"72471",7094613,"South","Urban"
"72472",7094601,"South","Urban"
"72473",7080043,"South","Urban"
"72474",7094634,"South","Urban"
"72475",7080862,"South","Urban"
"72476",7080023,"South","Urban"
"72477",7081203,"South","Urban"
"72478",7081125,"South","Urban"
"72479",7081126,"South","Urban"
"72480",7080874,"South","Urban"
"72481",7080865,"South","Urban"
"72482",7080006,"South","Urban"
"72483",7080001,"South","Urban"
"72484",7080814,"South","Urban"
"72485",7081211,"South","Urban"
"72486",7080855,"South","Urban"
"72487",7080864,"South","Urban"
"72488",7080002,"South","Urban"
"72489",7080076,"South","Urban"
"72490",7081121,"South","Urban"
"72491",7081103,"South","Urban"
"72492",7080031,"South","Urban"
"72493",7080064,"South","Urban"
"72494",7093912,"South","Urban"
"72495",7094625,"South","Urban"
"72496",7094626,"South","Urban"
"72497",7093902,"South","Urban"
"72498",7093951,"South","Urban"
"72499",7080854,"South","Urban"
"72500",7081216,"South","Urban"
"72501",7080047,"South","Urban"
"72502",7081102,"South","Urban"
"72503",7081122,"South","Urban"
"72504",7093905,"South","Urban"
"72505",7093914,"South","Urban"
"72506",7081212,"South","Urban"
"72507",7080044,"South","Urban"
"72508",7080813,"South","Urban"
"72509",7080004,"South","Urban"
"72510",7080823,"South","Urban"
"72511",7093908,"South","Urban"
"72512",7093911,"South","Urban"
"72513",7093933,"South","Urban"
"72514",7081215,"South","Urban"
"72515",7080806,"South","Urban"
"72516",7081222,"South","Urban"
"72517",7080856,"South","Urban"
"72518",7081201,"South","Urban"
"72519",7081204,"South","Urban"
"72520",7080066,"South","Urban"
"72521",7080821,"South","Urban"
"72522",7080822,"South","Urban"
"72523",7080836,"South","Urban"
"72524",7080845,"South","Urban"
"72525",7080837,"South","Urban"
"72526",7080834,"South","Urban"
"72527",7080067,"South","Urban"
"72528",7094635,"South","Urban"
"72529",7080045,"South","Urban"
"72530",7080061,"South","Urban"
"72531",7080011,"South","Urban"
"72532",7080037,"South","Urban"
"72533",7080016,"South","Urban"
"72534",7081223,"South","Urban"
"72535",7080036,"South","Urban"
"72536",7080881,"South","Urban"
"72537",7080072,"South","Urban"
"72538",7080000,"South","Urban"
"72539",7080015,"South","Urban"
"72540",7080871,"South","Urban"
"72541",7094633,"South","Urban"
"72542",7080882,"South","Urban"
"72543",7080811,"South","Urban"
"72544",7081123,"South","Urban"
"72545",7080012,"South","Urban"
"72546",7081213,"South","Urban"
"72547",7080807,"South","Urban"
"72548",7080005,"South","Urban"
"72549",7080886,"South","Urban"
"72550",7080065,"South","Urban"
"72551",7080042,"South","Urban"
"72552",7094603,"South","Urban"
"72553",7081202,"South","Urban"
"72554",7081225,"South","Urban"
"72555",7080802,"South","Urban"
"72556",7080833,"South","Urban"
"72557",7094615,"South","Urban"
"72558",7080013,"South","Urban"
"72559",7081214,"South","Urban"
"72560",7080073,"South","Urban"
"72561",7080824,"South","Urban"
"72562",7094616,"South","Urban"
"72563",7081116,"South","Urban"
"72564",7093924,"South","Urban"
"72565",7080844,"South","Urban"
"72566",7081221,"South","Urban"
"72567",7080803,"South","Urban"
"72568",7080861,"South","Urban"
"72569",7094632,"South","Urban"
"72570",7081101,"South","Urban"
"72571",7080885,"South","Urban"
"72572",7093907,"South","Urban"
"72573",7080831,"South","Urban"
"72574",7093915,"South","Urban"
"72575",7080883,"South","Urban"
"72576",7081205,"South","Urban"
"72577",7081111,"South","Urban"
"72578",7080815,"South","Urban"
"72579",7080046,"South","Urban"
"72580",7081206,"South","Urban"
"72581",7080014,"South","Urban"
"72582",7094606,"South","Urban"
"72583",7080024,"South","Urban"
"72584",7080801,"South","Urban"
"72585",7080851,"South","Urban"
"72586",7094622,"South","Urban"
"72587",7081226,"South","Urban"
"72588",7081224,"South","Urban"
"72589",9012200,"South","Rural"
"72590",9012206,"South","Rural"
"72591",9012211,"South","Rural"
"72592",9012222,"South","Rural"
"72593",9012216,"South","Rural"
"72594",9012205,"South","Rural"
"72595",9012201,"South","Rural"
"72596",9012221,"South","Rural"
"72597",9012204,"South","Rural"
"72598",9012227,"South","Rural"
"72599",9012225,"South","Rural"
"72600",9012223,"South","Rural"
"72601",9012226,"South","Rural"
"72602",9012214,"South","Rural"
"72603",9012207,"South","Rural"
"72604",9012203,"South","Rural"
"72605",9012202,"South","Rural"
"72606",9012213,"South","Rural"
"72607",9012212,"South","Rural"
"72608",9012215,"South","Rural"
"72609",9012224,"South","Rural"
"72610",9070015,"South","Rural"
"72611",9070013,"South","Rural"
"72612",9070451,"South","Rural"
"72613",9070002,"South","Rural"
"72614",9070003,"South","Rural"
"72615",9070331,"South","Rural"
"72616",9070000,"South","Rural"
"72617",9070024,"South","Rural"
"72618",9070023,"South","Rural"
"72619",9070332,"South","Rural"
"72620",9070022,"South","Rural"
"72621",9070001,"South","Rural"
"72622",9070453,"South","Rural"
"72623",9070012,"South","Rural"
"72624",9070243,"South","Rural"
"72625",9070244,"South","Rural"
"72626",9070011,"South","Rural"
"72627",9070004,"South","Rural"
"72628",9070031,"South","Rural"
"72629",9070021,"South","Rural"
"72630",9070333,"South","Rural"
"72631",9070241,"South","Rural"
"72632",9070452,"South","Rural"
"72633",9070242,"South","Rural"
"72634",9070014,"South","Rural"
"72635",9010300,"South","Rural"
"72636",9010313,"South","Rural"
"72637",9010303,"South","Rural"
"72638",9010312,"South","Rural"
"72639",9010354,"South","Rural"
"72640",9010301,"South","Rural"
"72641",9010323,"South","Rural"
"72642",9010363,"South","Rural"
"72643",9010342,"South","Rural"
"72644",9010361,"South","Rural"
"72645",9010344,"South","Rural"
"72646",9010332,"South","Rural"
"72647",9010325,"South","Rural"
"72648",9010334,"South","Rural"
"72649",9010322,"South","Rural"
"72650",9010315,"South","Rural"
"72651",9010321,"South","Rural"
"72652",9010351,"South","Rural"
"72653",9010304,"South","Rural"
"72654",9010305,"South","Rural"
"72655",9010324,"South","Rural"
"72656",9010341,"South","Rural"
"72657",9010335,"South","Rural"
"72658",9010314,"South","Rural"
"72659",9010364,"South","Rural"
"72660",9010302,"South","Rural"
"72661",9010311,"South","Rural"
"72662",9010353,"South","Rural"
"72663",9010331,"South","Rural"
"72664",9010306,"South","Rural"
"72665",9010345,"South","Rural"
"72666",9010362,"South","Rural"
"72667",9010352,"South","Rural"
"72668",9010336,"South","Rural"
"72669",9010333,"South","Rural"
"72670",9010343,"South","Rural"
"72671",9060507,"South","Rural"
"72672",9060504,"South","Rural"
"72673",9060506,"South","Rural"
"72674",9060501,"South","Rural"
"72675",9060204,"South","Rural"
"72676",9060000,"South","Rural"
"72677",9060502,"South","Rural"
"72678",9060503,"South","Rural"
"72679",9060505,"South","Rural"
"72680",9060002,"South","Rural"
"72681",9060015,"South","Rural"
"72682",9060003,"South","Rural"
"72683",9060013,"South","Rural"
"72684",9060008,"South","Rural"
"72685",9060012,"South","Rural"
"72686",9060006,"South","Rural"
"72687",9060005,"South","Rural"
"72688",9060007,"South","Rural"
"72689",9060011,"South","Rural"
"72690",9060422,"South","Rural"
"72691",9060014,"South","Rural"
"72692",9060107,"South","Rural"
"72693",9060105,"South","Rural"
"72694",9060106,"South","Rural"
"72695",9060104,"South","Rural"
"72696",9060103,"South","Rural"
"72697",9060101,"South","Rural"
"72698",9060304,"South","Rural"
"72699",9060202,"South","Rural"
"72700",9060201,"South","Rural"
"72701",9060203,"South","Rural"
"72702",9060102,"South","Rural"
"72703",9060108,"South","Rural"
"72704",9060109,"South","Rural"
"72705",9060004,"South","Rural"
"72706",9060001,"South","Rural"
"72707",9060303,"South","Rural"
"72708",9060302,"South","Rural"
"72709",9060301,"South","Rural"
"72710",9060306,"South","Rural"
"72711",9060305,"South","Rural"
"72712",9060421,"South","Rural"
"72713",9050018,"South","Rural"
"72714",9051631,"South","Rural"
"72715",9050007,"South","Rural"
"72716",9050008,"South","Rural"
"72717",9050022,"South","Rural"
"72718",9051632,"South","Rural"
"72719",9051141,"South","Rural"
"72720",9050016,"South","Rural"
"72721",9050015,"South","Rural"
"72722",9051146,"South","Rural"
"72723",9050002,"South","Rural"
"72724",9051633,"South","Rural"
"72725",9051155,"South","Rural"
"72726",9052262,"South","Rural"
"72727",9051145,"South","Rural"
"72728",9050026,"South","Rural"
"72729",9050024,"South","Rural"
"72730",9052173,"South","Rural"
"72731",9050013,"South","Rural"
"72732",9050000,"South","Rural"
"72733",9050021,"South","Rural"
"72734",9050003,"South","Rural"
"72735",9052263,"South","Rural"
"72736",9050001,"South","Rural"
"72737",9051152,"South","Rural"
"72738",9051142,"South","Rural"
"72739",9050006,"South","Rural"
"72740",9050009,"South","Rural"
"72741",9051634,"South","Rural"
"72742",9052267,"South","Rural"
"72743",9052268,"South","Rural"
"72744",9050019,"South","Rural"
"72745",9050017,"South","Rural"
"72746",9050004,"South","Rural"
"72747",9050025,"South","Rural"
"72748",9051154,"South","Rural"
"72749",9051156,"South","Rural"
"72750",9050023,"South","Rural"
"72751",9051635,"South","Rural"
"72752",9052266,"South","Rural"
"72753",9051147,"South","Rural"
"72754",9052265,"South","Rural"
"72755",9052261,"South","Rural"
"72756",9052172,"South","Rural"
"72757",9051153,"South","Rural"
"72758",9051144,"South","Rural"
"72759",9051151,"South","Rural"
"72760",9050012,"South","Rural"
"72761",9050005,"South","Rural"
"72762",9052269,"South","Rural"
"72763",9052264,"South","Rural"
"72764",9052171,"South","Rural"
"72765",9051143,"South","Rural"
"72766",9050014,"South","Rural"
"72767",9050011,"South","Rural"
"72768",9000005,"South","Urban"
"72769",9000011,"South","Urban"
"72770",9010153,"South","Urban"
"72771",9020073,"South","Urban"
"72772",9000021,"South","Urban"
"72773",9000000,"South","Urban"
"72774",9010154,"South","Urban"
"72775",9000002,"South","Urban"
"72776",9020067,"South","Urban"
"72777",9000029,"South","Urban"
"72778",9010143,"South","Urban"
"72779",9000003,"South","Urban"
"72780",9000027,"South","Urban"
"72781",9020076,"South","Urban"
"72782",9020064,"South","Urban"
"72783",9000031,"South","Urban"
"72784",9030801,"South","Urban"
"72785",9030803,"South","Urban"
"72786",9030806,"South","Urban"
"72787",9030812,"South","Urban"
"72788",9030822,"South","Urban"
"72789",9030805,"South","Urban"
"72790",9030816,"South","Urban"
"72791",9030825,"South","Urban"
"72792",9010141,"South","Urban"
"72793",9000023,"South","Urban"
"72794",9020066,"South","Urban"
"72795",9010145,"South","Urban"
"72796",9010156,"South","Urban"
"72797",9000037,"South","Urban"
"72798",9000025,"South","Urban"
"72799",9000026,"South","Urban"
"72800",9010148,"South","Urban"
"72801",9000006,"South","Urban"
"72802",9010152,"South","Urban"
"72803",9010142,"South","Urban"
"72804",9000028,"South","Urban"
"72805",9010155,"South","Urban"
"72806",9010151,"South","Urban"
"72807",9010146,"South","Urban"
"72808",9000033,"South","Urban"
"72809",9000015,"South","Urban"
"72810",9020075,"South","Urban"
"72811",9000024,"South","Urban"
"72812",9020078,"South","Urban"
"72813",9030813,"South","Urban"
"72814",9030811,"South","Urban"
"72815",9030824,"South","Urban"
"72816",9030804,"South","Urban"
"72817",9030823,"South","Urban"
"72818",9030802,"South","Urban"
"72819",9030815,"South","Urban"
"72820",9030821,"South","Urban"
"72821",9030807,"South","Urban"
"72822",9030814,"South","Urban"
"72823",9030826,"South","Urban"
"72824",9020072,"South","Urban"
"72825",9000016,"South","Urban"
"72826",9020065,"South","Urban"
"72827",9010144,"South","Urban"
"72828",9000012,"South","Urban"
"72829",9000035,"South","Urban"
"72830",9020074,"South","Urban"
"72831",9020077,"South","Urban"
"72832",9000036,"South","Urban"
"72833",9020071,"South","Urban"
"72834",9000034,"South","Urban"
"72835",9000022,"South","Urban"
"72836",9020061,"South","Urban"
"72837",9000014,"South","Urban"
"72838",9020062,"South","Urban"
"72839",9020068,"South","Urban"
"72840",9000013,"South","Urban"
"72841",9000001,"South","Urban"
"72842",9020063,"South","Urban"
"72843",9020069,"South","Urban"
"72844",9000032,"South","Urban"
"72845",9010147,"South","Urban"
"72846",9000004,"South","Urban"
"72847",9011503,"South","Rural"
"72848",9011512,"South","Rural"
"72849",9011407,"South","Rural"
"72850",9011513,"South","Rural"
"72851",9011515,"South","Rural"
"72852",9011505,"South","Rural"
"72853",9011516,"South","Rural"
"72854",9010602,"South","Rural"
"72855",9010603,"South","Rural"
"72856",9010611,"South","Rural"
"72857",9010618,"South","Rural"
"72858",9010615,"South","Rural"
"72859",9010616,"South","Rural"
"72860",9010619,"South","Rural"
"72861",9011502,"South","Rural"
"72862",9011504,"South","Rural"
"72863",9011514,"South","Rural"
"72864",9011501,"South","Rural"
"72865",9011511,"South","Rural"
"72866",9011400,"South","Rural"
"72867",9011204,"South","Rural"
"72868",9011202,"South","Rural"
"72869",9011203,"South","Rural"
"72870",9011208,"South","Rural"
"72871",9011205,"South","Rural"
"72872",9011206,"South","Rural"
"72873",9011207,"South","Rural"
"72874",9011201,"South","Rural"
"72875",9011401,"South","Rural"
"72876",9011413,"South","Rural"
"72877",9011411,"South","Rural"
"72878",9011403,"South","Rural"
"72879",9011415,"South","Rural"
"72880",9011412,"South","Rural"
"72881",9011414,"South","Rural"
"72882",9011402,"South","Rural"
"72883",9011405,"South","Rural"
"72884",9011404,"South","Rural"
"72885",9011406,"South","Rural"
"72886",9010617,"South","Rural"
"72887",9010606,"South","Rural"
"72888",9010614,"South","Rural"
"72889",9010608,"South","Rural"
"72890",9010601,"South","Rural"
"72891",9010607,"South","Rural"
"72892",9010613,"South","Rural"
"72893",9010604,"South","Rural"
"72894",9010612,"South","Rural"
"72895",9010605,"South","Rural"
"72896",9040000,"South","Urban"
"72897",9042152,"South","Urban"
"72898",9040012,"South","Urban"
"72899",9042172,"South","Urban"
"72900",9042141,"South","Urban"
"72901",9042166,"South","Urban"
"72902",9040001,"South","Urban"
"72903",9040021,"South","Urban"
"72904",9042175,"South","Urban"
"72905",9042144,"South","Urban"
"72906",9040031,"South","Urban"
"72907",9042163,"South","Urban"
"72908",9042162,"South","Urban"
"72909",9042162,"South","Urban"
"72910",9040005,"South","Urban"
"72911",9040023,"South","Urban"
"72912",9042145,"South","Urban"
"72913",9042161,"South","Urban"
"72914",9040034,"South","Urban"
"72915",9040033,"South","Urban"
"72916",9042174,"South","Urban"
"72917",9042154,"South","Urban"
"72918",9042173,"South","Urban"
"72919",9042151,"South","Urban"
"72920",9040002,"South","Urban"
"72921",9040003,"South","Urban"
"72922",9040022,"South","Urban"
"72923",9042171,"South","Urban"
"72924",9042143,"South","Urban"
"72925",9040004,"South","Urban"
"72926",9040011,"South","Urban"
"72927",9042164,"South","Urban"
"72928",9040014,"South","Urban"
"72929",9042142,"South","Urban"
"72930",9042156,"South","Urban"
"72931",9040035,"South","Urban"
"72932",9042155,"South","Urban"
"72933",9042153,"South","Urban"
"72934",9040013,"South","Urban"
"72935",9040032,"South","Urban"
"72936",9040006,"South","Urban"
"72937",9042165,"South","Urban"
"72938",9010200,"South","Rural"
"72939",9010232,"South","Rural"
"72940",9010243,"South","Rural"
"72941",9010213,"South","Rural"
"72942",9010242,"South","Rural"
"72943",9010234,"South","Rural"
"72944",9010215,"South","Rural"
"72945",9010222,"South","Rural"
"72946",9010223,"South","Rural"
"72947",9010202,"South","Rural"
"72948",9010231,"South","Rural"
"72949",9010204,"South","Rural"
"72950",9010244,"South","Rural"
"72951",9010221,"South","Rural"
"72952",9010233,"South","Rural"
"72953",9010212,"South","Rural"
"72954",9010201,"South","Rural"
"72955",9010224,"South","Rural"
"72956",9010241,"South","Rural"
"72957",9010225,"South","Rural"
"72958",9010235,"South","Rural"
"72959",9010203,"South","Rural"
"72960",9010205,"South","Rural"
"72961",9010211,"South","Rural"
"72962",9010214,"South","Rural"
"72963",9012123,"South","Urban"
"72964",9012121,"South","Urban"
"72965",9012113,"South","Urban"
"72966",9012111,"South","Urban"
"72967",9012133,"South","Urban"
"72968",9012100,"South","Urban"
"72969",9012114,"South","Urban"
"72970",9012132,"South","Urban"
"72971",9012128,"South","Urban"
"72972",9012102,"South","Urban"
"72973",9012131,"South","Urban"
"72974",9012134,"South","Urban"
"72975",9012126,"South","Urban"
"72976",9012127,"South","Urban"
"72977",9012104,"South","Urban"
"72978",9012124,"South","Urban"
"72979",9012122,"South","Urban"
"72980",9012112,"South","Urban"
"72981",9012103,"South","Urban"
"72982",9012125,"South","Urban"
"72983",9012101,"South","Urban"
"72984",9042222,"South","Urban"
"72985",9041108,"South","Urban"
"72986",9041113,"South","Urban"
"72987",9042204,"South","Urban"
"72988",9041112,"South","Urban"
"72989",9041111,"South","Urban"
"72990",9042314,"South","Urban"
"72991",9042312,"South","Urban"
"72992",9042241,"South","Urban"
"72993",9042203,"South","Urban"
"72994",9042211,"South","Urban"
"72995",9042244,"South","Urban"
"72996",9042205,"South","Urban"
"72997",9042224,"South","Urban"
"72998",9042313,"South","Urban"
"72999",9042317,"South","Urban"
"73000",9042311,"South","Urban"
"73001",9042315,"South","Urban"
"73002",9042316,"South","Urban"
"73003",9042200,"South","Urban"
"73004",9042212,"South","Urban"
"73005",9042245,"South","Urban"
"73006",9042214,"South","Urban"
"73007",9041106,"South","Urban"
"73008",9041103,"South","Urban"
"73009",9041102,"South","Urban"
"73010",9041101,"South","Urban"
"73011",9041107,"South","Urban"
"73012",9041104,"South","Urban"
"73013",9041115,"South","Urban"
"73014",9041114,"South","Urban"
"73015",9041105,"South","Urban"
"73016",9042305,"South","Urban"
"73017",9042301,"South","Urban"
"73018",9042425,"South","Urban"
"73019",9042302,"South","Urban"
"73020",9042307,"South","Urban"
"73021",9042428,"South","Urban"
"73022",9042426,"South","Urban"
"73023",9042423,"South","Urban"
"73024",9042304,"South","Urban"
"73025",9042427,"South","Urban"
"73026",9042201,"South","Urban"
"73027",9042231,"South","Urban"
"73028",9042234,"South","Urban"
"73029",9042221,"South","Urban"
"73030",9042242,"South","Urban"
"73031",9042213,"South","Urban"
"73032",9042202,"South","Urban"
"73033",9042233,"South","Urban"
"73034",9042226,"South","Urban"
"73035",9042232,"South","Urban"
"73036",9042236,"South","Urban"
"73037",9042225,"South","Urban"
"73038",9042223,"South","Urban"
"73039",9042306,"South","Urban"
"73040",9042421,"South","Urban"
"73041",9042422,"South","Urban"
"73042",9042424,"South","Urban"
"73043",9042303,"South","Urban"
"73044",9042235,"South","Urban"
"73045",9042215,"South","Urban"
"73046",9042243,"South","Urban"
"73047",5740042,"Kansai","Urban"
"73048",5740033,"Kansai","Urban"
"73049",5740032,"Kansai","Urban"
"73050",5740051,"Kansai","Urban"
"73051",5740014,"Kansai","Urban"
"73052",5740035,"Kansai","Urban"
"73053",5740071,"Kansai","Urban"
"73054",5740003,"Kansai","Urban"
"73055",5740056,"Kansai","Urban"
"73056",5740024,"Kansai","Urban"
"73057",5740023,"Kansai","Urban"
"73058",5740075,"Kansai","Urban"
"73059",5740054,"Kansai","Urban"
"73060",5740055,"Kansai","Urban"
"73061",5740074,"Kansai","Urban"
"73062",5740016,"Kansai","Urban"
"73063",5740076,"Kansai","Urban"
"73064",5740053,"Kansai","Urban"
"73065",5740044,"Kansai","Urban"
"73066",5740012,"Kansai","Urban"
"73067",5740013,"Kansai","Urban"
"73068",5740057,"Kansai","Urban"
"73069",5740017,"Kansai","Urban"
"73070",5740001,"Kansai","Urban"
"73071",5740046,"Kansai","Urban"
"73072",5740004,"Kansai","Urban"
"73073",5740052,"Kansai","Urban"
"73074",5740028,"Kansai","Urban"
"73075",5740062,"Kansai","Urban"
"73076",5740072,"Kansai","Urban"
"73077",5740021,"Kansai","Urban"
"73078",5740022,"Kansai","Urban"
"73079",5740000,"Kansai","Urban"
"73080",5740011,"Kansai","Urban"
"73081",5740043,"Kansai","Urban"
"73082",5740041,"Kansai","Urban"
"73083",5740045,"Kansai","Urban"
"73084",5740064,"Kansai","Urban"
"73085",5740061,"Kansai","Urban"
"73086",5740008,"Kansai","Urban"
"73087",5740077,"Kansai","Urban"
"73088",5740026,"Kansai","Urban"
"73089",5740006,"Kansai","Urban"
"73090",5740036,"Kansai","Urban"
"73091",5740073,"Kansai","Urban"
"73092",5740037,"Kansai","Urban"
"73093",5740027,"Kansai","Urban"
"73094",5740002,"Kansai","Urban"
"73095",5740063,"Kansai","Urban"
"73096",5740015,"Kansai","Urban"
"73097",5740005,"Kansai","Urban"
"73098",5740025,"Kansai","Urban"
"73099",5740034,"Kansai","Urban"
"73100",5740007,"Kansai","Urban"
"73101",5740031,"Kansai","Urban"
"73102",5830000,"Kansai","Rural"
"73103",5830007,"Kansai","Rural"
"73104",5830023,"Kansai","Rural"
"73105",5830003,"Kansai","Rural"
"73106",5830036,"Kansai","Rural"
"73107",5830035,"Kansai","Rural"
"73108",5830004,"Kansai","Rural"
"73109",5830014,"Kansai","Rural"
"73110",5830013,"Kansai","Rural"
"73111",5830012,"Kansai","Rural"
"73112",5830017,"Kansai","Rural"
"73113",5830001,"Kansai","Rural"
"73114",5830005,"Kansai","Rural"
"73115",5830015,"Kansai","Rural"
"73116",5830037,"Kansai","Rural"
"73117",5830006,"Kansai","Rural"
"73118",5830008,"Kansai","Rural"
"73119",5830018,"Kansai","Rural"
"73120",5830002,"Kansai","Rural"
"73121",5830032,"Kansai","Rural"
"73122",5830034,"Kansai","Rural"
"73123",5830024,"Kansai","Rural"
"73124",5830011,"Kansai","Rural"
"73125",5830025,"Kansai","Rural"
"73126",5830021,"Kansai","Rural"
"73127",5830031,"Kansai","Rural"
"73128",5830009,"Kansai","Rural"
"73129",5830027,"Kansai","Rural"
"73130",5830022,"Kansai","Rural"
"73131",5830016,"Kansai","Rural"
"73132",5830033,"Kansai","Rural"
"73133",5830026,"Kansai","Rural"
"73134",5830886,"Kansai","Urban"
"73135",5830864,"Kansai","Urban"
"73136",5830883,"Kansai","Urban"
"73137",5830844,"Kansai","Urban"
"73138",5830865,"Kansai","Urban"
"73139",5830866,"Kansai","Urban"
"73140",5830846,"Kansai","Urban"
"73141",5830847,"Kansai","Urban"
"73142",5830872,"Kansai","Urban"
"73143",5830851,"Kansai","Urban"
"73144",5830885,"Kansai","Urban"
"73145",5830873,"Kansai","Urban"
"73146",5830856,"Kansai","Urban"
"73147",5830861,"Kansai","Urban"
"73148",5830884,"Kansai","Urban"
"73149",5830868,"Kansai","Urban"
"73150",5830871,"Kansai","Urban"
"73151",5830855,"Kansai","Urban"
"73152",5830876,"Kansai","Urban"
"73153",5830843,"Kansai","Urban"
"73154",5830862,"Kansai","Urban"
"73155",5830848,"Kansai","Urban"
"73156",5830881,"Kansai","Urban"
"73157",5830845,"Kansai","Urban"
"73158",5830842,"Kansai","Urban"
"73159",5830853,"Kansai","Urban"
"73160",5830857,"Kansai","Urban"
"73161",5830882,"Kansai","Urban"
"73162",5830875,"Kansai","Urban"
"73163",5830874,"Kansai","Urban"
"73164",5830867,"Kansai","Urban"
"73165",5830852,"Kansai","Urban"
"73166",5830000,"Kansai","Urban"
"73167",5830841,"Kansai","Urban"
"73168",5830858,"Kansai","Urban"
"73169",5830854,"Kansai","Urban"
"73170",5830863,"Kansai","Urban"
"73171",5990200,"Kansai","Rural"
"73172",5990201,"Kansai","Rural"
"73173",5990221,"Kansai","Rural"
"73174",5990231,"Kansai","Rural"
"73175",5990225,"Kansai","Rural"
"73176",5990235,"Kansai","Rural"
"73177",5990212,"Kansai","Rural"
"73178",5990213,"Kansai","Rural"
"73179",5990232,"Kansai","Rural"
"73180",5990204,"Kansai","Rural"
"73181",5990211,"Kansai","Rural"
"73182",5990236,"Kansai","Rural"
"73183",5990214,"Kansai","Rural"
"73184",5990216,"Kansai","Rural"
"73185",5990205,"Kansai","Rural"
"73186",5990233,"Kansai","Rural"
"73187",5990202,"Kansai","Rural"
"73188",5990234,"Kansai","Rural"
"73189",5990224,"Kansai","Rural"
"73190",5990215,"Kansai","Rural"
"73191",5990222,"Kansai","Rural"
"73192",5990223,"Kansai","Rural"
"73193",5990203,"Kansai","Rural"
"73194",5780947,"Kansai","Urban"
"73195",5770033,"Kansai","Urban"
"73196",5770847,"Kansai","Urban"
"73197",5780985,"Kansai","Urban"
"73198",5780921,"Kansai","Urban"
"73199",5798058,"Kansai","Urban"
"73200",5770064,"Kansai","Urban"
"73201",5780923,"Kansai","Urban"
"73202",5770037,"Kansai","Urban"
"73203",5770034,"Kansai","Urban"
"73204",5770002,"Kansai","Urban"
"73205",5780966,"Kansai","Urban"
"73206",5770000,"Kansai","Urban"
"73207",5770035,"Kansai","Urban"
"73208",5798034,"Kansai","Urban"
"73209",5770036,"Kansai","Urban"
"73210",5798046,"Kansai","Urban"
"73211",5770811,"Kansai","Urban"
"73212",5780942,"Kansai","Urban"
"73213",5780943,"Kansai","Urban"
"73214",5770048,"Kansai","Urban"
"73215",5798065,"Kansai","Urban"
"73216",5780967,"Kansai","Urban"
"73217",5770814,"Kansai","Urban"
"73218",5798013,"Kansai","Urban"
"73219",5770016,"Kansai","Urban"
"73220",5798024,"Kansai","Urban"
"73221",5780924,"Kansai","Urban"
"73222",5798033,"Kansai","Urban"
"73223",5770057,"Kansai","Urban"
"73224",5780951,"Kansai","Urban"
"73225",5780913,"Kansai","Urban"
"73226",5780952,"Kansai","Urban"
"73227",5798053,"Kansai","Urban"
"73228",5770844,"Kansai","Urban"
"73229",5770831,"Kansai","Urban"
"73230",5770832,"Kansai","Urban"
"73231",5780945,"Kansai","Urban"
"73232",5798056,"Kansai","Urban"
"73233",5780963,"Kansai","Urban"
"73234",5798001,"Kansai","Urban"
"73235",5770052,"Kansai","Urban"
"73236",5770063,"Kansai","Urban"
"73237",5770012,"Kansai","Urban"
"73238",5780922,"Kansai","Urban"
"73239",5770046,"Kansai","Urban"
"73240",5798021,"Kansai","Urban"
"73241",5770846,"Kansai","Urban"
"73242",5770848,"Kansai","Urban"
"73243",5770842,"Kansai","Urban"
"73244",5780964,"Kansai","Urban"
"73245",5780958,"Kansai","Urban"
"73246",5780956,"Kansai","Urban"
"73247",5780955,"Kansai","Urban"
"73248",5798003,"Kansai","Urban"
"73249",5770006,"Kansai","Urban"
"73250",5770822,"Kansai","Urban"
"73251",5770045,"Kansai","Urban"
