"Pincode","Region.Quota"
671314,"Southern"
301604,"Northern"
464337,"Central"
464113,"Central"
464111,"Central"
464228,"Central"
462101,"Central"
671312,"Southern"
671533,"Southern"
671534,"Southern"
671532,"Southern"
671310,"Southern"
671541,"Southern"
577225,"Southern"
577432,"Southern"
577203,"Southern"
581199,"Southern"
577202,"Southern"
577226,"Southern"
577414,"Southern"
577211,"Southern"
577415,"Southern"
577214,"Southern"
577216,"Southern"
577436,"Southern"
471105,"Central"
463111,"Central"
462120,"Central"
464993,"Central"
462044,"Central"
679584,"Southern"
679580,"Southern"
676305,"Southern"
676319,"Southern"
691333,"Southern"
604304,"Southern"
604303,"Southern"
604204,"Southern"
604307,"Southern"
604153,"Southern"
689692,"Southern"
689711,"Southern"
689673,"Southern"
689667,"Southern"
691552,"Southern"
691555,"Southern"
689503,"Southern"
604203,"Southern"
604205,"Southern"
604152,"Southern"
604305,"Southern"
604306,"Southern"
604208,"Southern"
689653,"Southern"
689676,"Southern"
689678,"Southern"
689647,"Southern"
689672,"Southern"
689699,"Southern"
689662,"Southern"
689656,"Southern"
691524,"Southern"
689625,"Southern"
691526,"Southern"
689693,"Southern"
676501,"Southern"
323001,"Northern"
413515,"Western"
413522,"Western"
413520,"Western"
413511,"Western"
413513,"Western"
413519,"Western"
458220,"Central"
458228,"Central"
457661,"Central"
457887,"Central"
457770,"Central"
431713,"Western"
431605,"Western"
583128,"Southern"
583129,"Southern"
583212,"Southern"
583213,"Southern"
583214,"Southern"
583239,"Southern"
583131,"Southern"
583216,"Southern"
583217,"Southern"
583218,"Southern"
583201,"Southern"
583220,"Southern"
583221,"Southern"
583211,"Southern"
464661,"Central"
678706,"Southern"
678005,"Southern"
678003,"Southern"
678631,"Southern"
678651,"Southern"
678642,"Southern"
678006,"Southern"
678101,"Southern"
678502,"Southern"
678501,"Southern"
678551,"Southern"
678555,"Southern"
678557,"Southern"
678102,"Southern"
678534,"Southern"
572212,"Southern"
572114,"Southern"
572214,"Southern"
563124,"Southern"
562101,"Southern"
561206,"Southern"
561208,"Southern"
561209,"Southern"
561210,"Southern"
561211,"Southern"
562102,"Southern"
562103,"Southern"
561212,"Southern"
562104,"Southern"
562105,"Southern"
561213,"Southern"
561228,"Southern"
422502,"Western"
422201,"Western"
422401,"Western"
422402,"Western"
451228,"Central"
451224,"Central"
451115,"Central"
451221,"Central"
451881,"Central"
451556,"Central"
451551,"Central"
451449,"Central"
451332,"Central"
451113,"Central"
451331,"Central"
451441,"Central"
451335,"Central"
413532,"Western"
413581,"Western"
413607,"Western"
678572,"Southern"
678721,"Southern"
678544,"Southern"
678688,"Southern"
678573,"Southern"
678574,"Southern"
678545,"Southern"
678687,"Southern"
678722,"Southern"
678683,"Southern"
678641,"Southern"
678613,"Southern"
678004,"Southern"
678612,"Southern"
678007,"Southern"
678622,"Southern"
678621,"Southern"
678701,"Southern"
678556,"Southern"
678553,"Southern"
678552,"Southern"
678103,"Southern"
471405,"Central"
471318,"Central"
690538,"Southern"
691583,"Southern"
690519,"Southern"
690523,"Southern"
284404,"Central"
284406,"Central"
560067,"Southern"
560037,"Southern"
691502,"Southern"
