"Postal.Code","Region","Pop.Municipality"
1040042,"Kanto",141183
1046116,"Kanto",141183
1046115,"Kanto",141183
1030011,"Kanto",141183
1036112,"Kanto",141183
1046229,"Kanto",141183
1036129,"Kanto",141183
1046210,"Kanto",141183
1046220,"Kanto",141183
1036009,"Kanto",141183
1040041,"Kanto",141183
1040052,"Kanto",141183
1036190,"Kanto",141183
1036101,"Kanto",141183
1046113,"Kanto",141183
1046018,"Kanto",141183
1046117,"Kanto",141183
1046020,"Kanto",141183
1046212,"Kanto",141183
1046230,"Kanto",141183
1036007,"Kanto",141183
1036008,"Kanto",141183
1046109,"Kanto",141183
1046032,"Kanto",141183
1036034,"Kanto",141183
1036025,"Kanto",141183
1036026,"Kanto",141183
1046017,"Kanto",141183
1046112,"Kanto",141183
1040054,"Kanto",141183
1046120,"Kanto",141183
1036110,"Kanto",141183
1046211,"Kanto",141183
1046209,"Kanto",141183
1036115,"Kanto",141183
1036116,"Kanto",141183
1046123,"Kanto",141183
1046124,"Kanto",141183
1036035,"Kanto",141183
1046110,"Kanto",141183
1046111,"Kanto",141183
1036028,"Kanto",141183
1046114,"Kanto",141183
1046019,"Kanto",141183
1046215,"Kanto",141183
1046031,"Kanto",141183
1036006,"Kanto",141183
1036113,"Kanto",141183
1036114,"Kanto",141183
1046101,"Kanto",141183
1046122,"Kanto",141183
1036029,"Kanto",141183
1036030,"Kanto",141183
1036132,"Kanto",141183
1036126,"Kanto",141183
1046107,"Kanto",141183
1036128,"Kanto",141183
1046205,"Kanto",141183
1036130,"Kanto",141183
1046118,"Kanto",141183
1046102,"Kanto",141183
1036027,"Kanto",141183
1046104,"Kanto",141183
1046201,"Kanto",141183
1046121,"Kanto",141183
1046208,"Kanto",141183
1046202,"Kanto",141183
1046204,"Kanto",141183
1036131,"Kanto",141183
1036031,"Kanto",141183
1036127,"Kanto",141183
1046206,"Kanto",141183
1046137,"Kanto",141183
1046105,"Kanto",141183
1046207,"Kanto",141183
1046290,"Kanto",141183
1046138,"Kanto",141183
1046106,"Kanto",141183
1046203,"Kanto",141183
1046103,"Kanto",141183
1340081,"Kanto",681298
1320031,"Kanto",681298
1330053,"Kanto",681298
1330042,"Kanto",681298
1330041,"Kanto",681298
1340091,"Kanto",681298
1330054,"Kanto",681298
1330051,"Kanto",681298
1320025,"Kanto",681298
1320002,"Kanto",681298
1330061,"Kanto",681298
1320022,"Kanto",681298
1320011,"Kanto",681298
1340013,"Kanto",681298
1330064,"Kanto",681298
1320035,"Kanto",681298
1320024,"Kanto",681298
1330043,"Kanto",681298
1340083,"Kanto",681298
1330056,"Kanto",681298
1320014,"Kanto",681298
1330073,"Kanto",681298
1340015,"Kanto",681298
1320032,"Kanto",681298
1320034,"Kanto",681298
1330057,"Kanto",681298
1320013,"Kanto",681298
1330044,"Kanto",681298
1340082,"Kanto",681298
1320033,"Kanto",681298
1320001,"Kanto",681298
1330072,"Kanto",681298
1340085,"Kanto",681298
1340087,"Kanto",681298
1330002,"Kanto",681298
1320021,"Kanto",681298
1320000,"Kanto",681298
1330071,"Kanto",681298
1340088,"Kanto",681298
1330052,"Kanto",681298
1340092,"Kanto",681298
1320003,"Kanto",681298
1340003,"Kanto",681298
1330062,"Kanto",681298
1340086,"Kanto",681298
1320023,"Kanto",681298
1330055,"Kanto",681298
1340084,"Kanto",681298
1340093,"Kanto",681298
1330065,"Kanto",681298
1320015,"Kanto",681298
1330063,"Kanto",681298
1830026,"Kanto",260274
1830027,"Kanto",260274
1830023,"Kanto",260274
1830033,"Kanto",260274
1830032,"Kanto",260274
1830055,"Kanto",260274
1830004,"Kanto",260274
1830044,"Kanto",260274
1830045,"Kanto",260274
1830006,"Kanto",260274
1830022,"Kanto",260274
1830042,"Kanto",260274
1830016,"Kanto",260274
1830021,"Kanto",260274
1830024,"Kanto",260274
1830057,"Kanto",260274
1830002,"Kanto",260274
1830046,"Kanto",260274
1830003,"Kanto",260274
1830001,"Kanto",260274
1830015,"Kanto",260274
1830034,"Kanto",260274
1830041,"Kanto",260274
1830012,"Kanto",260274
1830051,"Kanto",260274
1830014,"Kanto",260274
1830035,"Kanto",260274
1830031,"Kanto",260274
1830011,"Kanto",260274
1830036,"Kanto",260274
1830013,"Kanto",260274
1830052,"Kanto",260274
1830000,"Kanto",260274
1830054,"Kanto",260274
1830043,"Kanto",260274
1830056,"Kanto",260274
1830053,"Kanto",260274
1830005,"Kanto",260274
1830025,"Kanto",260274
1970002,"Kanto",58395
1970000,"Kanto",58395
1970003,"Kanto",58395
1970004,"Kanto",58395
1970014,"Kanto",58395
1970012,"Kanto",58395
1970001,"Kanto",58395
1970011,"Kanto",58395
1970005,"Kanto",58395
1970021,"Kanto",58395
1970013,"Kanto",58395
1970023,"Kanto",58395
1970024,"Kanto",58395
1970022,"Kanto",58395
1930944,"Kanto",577513
1920011,"Kanto",577513
1920033,"Kanto",577513
1930812,"Kanto",577513
1930935,"Kanto",577513
1920066,"Kanto",577513
1930816,"Kanto",577513
1920052,"Kanto",577513
1920151,"Kanto",577513
1920002,"Kanto",577513
1930844,"Kanto",577513
1920156,"Kanto",577513
1920374,"Kanto",577513
1920914,"Kanto",577513
1920074,"Kanto",577513
1920003,"Kanto",577513
1930931,"Kanto",577513
1930835,"Kanto",577513
1920072,"Kanto",577513
1920022,"Kanto",577513
1920064,"Kanto",577513
1920355,"Kanto",577513
1930825,"Kanto",577513
1920044,"Kanto",577513
1920073,"Kanto",577513
1920015,"Kanto",577513
1930804,"Kanto",577513
1930943,"Kanto",577513
1920916,"Kanto",577513
1920000,"Kanto",577513
1930811,"Kanto",577513
1920062,"Kanto",577513
1920918,"Kanto",577513
1930836,"Kanto",577513
1920363,"Kanto",577513
1920919,"Kanto",577513
1920906,"Kanto",577513
1930815,"Kanto",577513
1920912,"Kanto",577513
1920042,"Kanto",577513
1920004,"Kanto",577513
1920352,"Kanto",577513
1920154,"Kanto",577513
1930832,"Kanto",577513
1920372,"Kanto",577513
1920065,"Kanto",577513
1920351,"Kanto",577513
1930831,"Kanto",577513
1920061,"Kanto",577513
1920913,"Kanto",577513
1930842,"Kanto",577513
1920081,"Kanto",577513
1920917,"Kanto",577513
1920153,"Kanto",577513
1920054,"Kanto",577513
1920056,"Kanto",577513
1920361,"Kanto",577513
1920362,"Kanto",577513
1930834,"Kanto",577513
1930801,"Kanto",577513
1920084,"Kanto",577513
1930821,"Kanto",577513
1920371,"Kanto",577513
1920071,"Kanto",577513
1920375,"Kanto",577513
1930823,"Kanto",577513
1920353,"Kanto",577513
1920034,"Kanto",577513
1930822,"Kanto",577513
1930941,"Kanto",577513
1920005,"Kanto",577513
1920907,"Kanto",577513
1920373,"Kanto",577513
1930824,"Kanto",577513
1930826,"Kanto",577513
1930803,"Kanto",577513
1920051,"Kanto",577513
1920085,"Kanto",577513
1930846,"Kanto",577513
1920016,"Kanto",577513
1930813,"Kanto",577513
1920045,"Kanto",577513
1930841,"Kanto",577513
1920904,"Kanto",577513
1920012,"Kanto",577513
1920031,"Kanto",577513
1920021,"Kanto",577513
1920043,"Kanto",577513
1920152,"Kanto",577513
1920046,"Kanto",577513
1930833,"Kanto",577513
1920063,"Kanto",577513
1920041,"Kanto",577513
1920155,"Kanto",577513
1920025,"Kanto",577513
1920024,"Kanto",577513
1930942,"Kanto",577513
1920354,"Kanto",577513
1920023,"Kanto",577513
1930845,"Kanto",577513
1920001,"Kanto",577513
1930933,"Kanto",577513
1920083,"Kanto",577513
1930843,"Kanto",577513
1930802,"Kanto",577513
1920911,"Kanto",577513
1920075,"Kanto",577513
1920915,"Kanto",577513
1920082,"Kanto",577513
1920014,"Kanto",577513
1930934,"Kanto",577513
1920903,"Kanto",577513
1930814,"Kanto",577513
1930932,"Kanto",577513
1920013,"Kanto",577513
1920055,"Kanto",577513
1920032,"Kanto",577513
1920902,"Kanto",577513
1920053,"Kanto",577513
1920364,"Kanto",577513
2050014,"Kanto",55833
2050002,"Kanto",55833
2050000,"Kanto",55833
2050022,"Kanto",55833
2050017,"Kanto",55833
2050012,"Kanto",55833
2050001,"Kanto",55833
2050015,"Kanto",55833
2050003,"Kanto",55833
2050013,"Kanto",55833
2050016,"Kanto",55833
2050011,"Kanto",55833
2050021,"Kanto",55833
2050024,"Kanto",55833
2050023,"Kanto",55833
2030013,"Kanto",116632
2030004,"Kanto",116632
2030032,"Kanto",116632
2030053,"Kanto",116632
2030003,"Kanto",116632
2030022,"Kanto",116632
2030034,"Kanto",116632
2030023,"Kanto",116632
2030043,"Kanto",116632
2030031,"Kanto",116632
2030042,"Kanto",116632
2030044,"Kanto",116632
2030052,"Kanto",116632
2030033,"Kanto",116632
2030021,"Kanto",116632
2030002,"Kanto",116632
2030011,"Kanto",116632
2030012,"Kanto",116632
2030041,"Kanto",116632
2030014,"Kanto",116632
2030051,"Kanto",116632
2030001,"Kanto",116632
2030054,"Kanto",116632
2030000,"Kanto",116632
1890011,"Kanto",149956
1890026,"Kanto",149956
1890001,"Kanto",149956
1890022,"Kanto",149956
1890023,"Kanto",149956
1890002,"Kanto",149956
1890012,"Kanto",149956
1890000,"Kanto",149956
1890021,"Kanto",149956
1890013,"Kanto",149956
1890024,"Kanto",149956
1890025,"Kanto",149956
1890003,"Kanto",149956
1890014,"Kanto",149956
2070021,"Kanto",85157
2070032,"Kanto",85157
2070015,"Kanto",85157
2070004,"Kanto",85157
2070016,"Kanto",85157
2070012,"Kanto",85157
2070001,"Kanto",85157
2070002,"Kanto",85157
2070031,"Kanto",85157
2070033,"Kanto",85157
2070013,"Kanto",85157
2070022,"Kanto",85157
2070023,"Kanto",85157
2070011,"Kanto",85157
2070005,"Kanto",85157
2070003,"Kanto",85157
2070014,"Kanto",85157
2070000,"Kanto",85157
1910053,"Kanto",186283
1910003,"Kanto",186283
1910052,"Kanto",186283
1910022,"Kanto",186283
1910055,"Kanto",186283
1910062,"Kanto",186283
1910021,"Kanto",186283
1910061,"Kanto",186283
1910051,"Kanto",186283
1910043,"Kanto",186283
1910002,"Kanto",186283
1910023,"Kanto",186283
1910032,"Kanto",186283
1910024,"Kanto",186283
1910054,"Kanto",186283
1910031,"Kanto",186283
1910014,"Kanto",186283
1910034,"Kanto",186283
1910065,"Kanto",186283
1910063,"Kanto",186283
1910000,"Kanto",186283
1910001,"Kanto",186283
1910042,"Kanto",186283
1910012,"Kanto",186283
1910064,"Kanto",186283
1910011,"Kanto",186283
1910016,"Kanto",186283
1910015,"Kanto",186283
1910041,"Kanto",186283
1910013,"Kanto",186283
1910033,"Kanto",186283
2060812,"Kanto",87636
2060824,"Kanto",87636
2060811,"Kanto",87636
2060000,"Kanto",87636
2060821,"Kanto",87636
2060804,"Kanto",87636
2060822,"Kanto",87636
2060803,"Kanto",87636
2060802,"Kanto",87636
2060801,"Kanto",87636
2060823,"Kanto",87636
1730004,"Kanto",561916
1730027,"Kanto",561916
1730035,"Kanto",561916
1730002,"Kanto",561916
1740072,"Kanto",561916
1740055,"Kanto",561916
1750093,"Kanto",561916
1740063,"Kanto",561916
1750091,"Kanto",561916
1730011,"Kanto",561916
1730001,"Kanto",561916
1740051,"Kanto",561916
1730031,"Kanto",561916
1730024,"Kanto",561916
1750092,"Kanto",561916
1740061,"Kanto",561916
1740073,"Kanto",561916
1730033,"Kanto",561916
1740056,"Kanto",561916
1740044,"Kanto",561916
1740064,"Kanto",561916
1740041,"Kanto",561916
1730032,"Kanto",561916
1740062,"Kanto",561916
1740043,"Kanto",561916
1740075,"Kanto",561916
1730026,"Kanto",561916
1730013,"Kanto",561916
1740000,"Kanto",561916
1740042,"Kanto",561916
1740046,"Kanto",561916
1740074,"Kanto",561916
1730016,"Kanto",561916
1740071,"Kanto",561916
1730005,"Kanto",561916
1740076,"Kanto",561916
1750082,"Kanto",561916
1730015,"Kanto",561916
1750094,"Kanto",561916
1730022,"Kanto",561916
1750084,"Kanto",561916
1740053,"Kanto",561916
1730014,"Kanto",561916
1750085,"Kanto",561916
1730003,"Kanto",561916
1750083,"Kanto",561916
1750081,"Kanto",561916
1740065,"Kanto",561916
1740054,"Kanto",561916
1730037,"Kanto",561916
1740045,"Kanto",561916
1740052,"Kanto",561916
1730034,"Kanto",561916
1730036,"Kanto",561916
1750045,"Kanto",561916
1730012,"Kanto",561916
1730023,"Kanto",561916
1730021,"Kanto",561916
1730025,"Kanto",561916
1250052,"Kanto",442913
1250061,"Kanto",442913
1250051,"Kanto",442913
1240001,"Kanto",442913
1240021,"Kanto",442913
1250053,"Kanto",442913
1240003,"Kanto",442913
1240000,"Kanto",442913
1240005,"Kanto",442913
1240006,"Kanto",442913
1240024,"Kanto",442913
1240012,"Kanto",442913
1240002,"Kanto",442913
1240022,"Kanto",442913
1240014,"Kanto",442913
1250062,"Kanto",442913
1250032,"Kanto",442913
1250063,"Kanto",442913
1250042,"Kanto",442913
1240025,"Kanto",442913
1250033,"Kanto",442913
1250043,"Kanto",442913
1240004,"Kanto",442913
1250054,"Kanto",442913
1240013,"Kanto",442913
1250034,"Kanto",442913
1250002,"Kanto",442913
1240023,"Kanto",442913
1250035,"Kanto",442913
1240011,"Kanto",442913
1250031,"Kanto",442913
1250041,"Kanto",442913
1140005,"Kanto",341076
1150054,"Kanto",341076
1150043,"Kanto",341076
1140000,"Kanto",341076
1150056,"Kanto",341076
1140021,"Kanto",341076
1140033,"Kanto",341076
1150044,"Kanto",341076
1140001,"Kanto",341076
1150042,"Kanto",341076
1150045,"Kanto",341076
1140031,"Kanto",341076
1140013,"Kanto",341076
1150055,"Kanto",341076
1140004,"Kanto",341076
1140016,"Kanto",341076
1150051,"Kanto",341076
1150052,"Kanto",341076
1150041,"Kanto",341076
1140024,"Kanto",341076
1140034,"Kanto",341076
1140003,"Kanto",341076
1140022,"Kanto",341076
1150053,"Kanto",341076
1140032,"Kanto",341076
1140014,"Kanto",341076
1140023,"Kanto",341076
1140002,"Kanto",341076
1140011,"Kanto",341076
1140015,"Kanto",341076
1140012,"Kanto",341076
2040013,"Kanto",74864
2040022,"Kanto",74864
2040003,"Kanto",74864
2040011,"Kanto",74864
2040024,"Kanto",74864
2040004,"Kanto",74864
2040023,"Kanto",74864
2040000,"Kanto",74864
2040002,"Kanto",74864
2040001,"Kanto",74864
2040021,"Kanto",74864
2040012,"Kanto",74864
1870001,"Kanto",190005
1870035,"Kanto",190005
1870043,"Kanto",190005
1870004,"Kanto",190005
1870013,"Kanto",190005
1870045,"Kanto",190005
1870012,"Kanto",190005
1870031,"Kanto",190005
1870041,"Kanto",190005
1870021,"Kanto",190005
1870044,"Kanto",190005
1870011,"Kanto",190005
1870025,"Kanto",190005
1870003,"Kanto",190005
1870034,"Kanto",190005
1870024,"Kanto",190005
1870023,"Kanto",190005
1870022,"Kanto",190005
1870002,"Kanto",190005
1870042,"Kanto",190005
1870033,"Kanto",190005
1870032,"Kanto",190005
1870000,"Kanto",190005
1840002,"Kanto",121396
1840014,"Kanto",121396
1840001,"Kanto",121396
1840005,"Kanto",121396
1840015,"Kanto",121396
1840012,"Kanto",121396
1840000,"Kanto",121396
1840004,"Kanto",121396
1840013,"Kanto",121396
1840003,"Kanto",121396
1840011,"Kanto",121396
1850034,"Kanto",122742
1850036,"Kanto",122742
1850003,"Kanto",122742
1850005,"Kanto",122742
1850014,"Kanto",122742
1850023,"Kanto",122742
1850001,"Kanto",122742
1850021,"Kanto",122742
1850035,"Kanto",122742
1850012,"Kanto",122742
1850013,"Kanto",122742
1850000,"Kanto",122742
1850011,"Kanto",122742
1850002,"Kanto",122742
1850022,"Kanto",122742
1850033,"Kanto",122742
1850004,"Kanto",122742
1850024,"Kanto",122742
1850031,"Kanto",122742
1850032,"Kanto",122742
2010014,"Kanto",80249
2010001,"Kanto",80249
2010000,"Kanto",80249
2010013,"Kanto",80249
2010002,"Kanto",80249
2010015,"Kanto",80249
2010005,"Kanto",80249
2010003,"Kanto",80249
2010016,"Kanto",80249
2010011,"Kanto",80249
2010004,"Kanto",80249
2010012,"Kanto",80249
1360074,"Kanto",498109
1356036,"Kanto",498109
1356033,"Kanto",498109
1350023,"Kanto",498109
1356034,"Kanto",498109
1350032,"Kanto",498109
1356037,"Kanto",498109
1350043,"Kanto",498109
1350021,"Kanto",498109
1356035,"Kanto",498109
1350002,"Kanto",498109
1360082,"Kanto",498109
1350041,"Kanto",498109
1350062,"Kanto",498109
1356032,"Kanto",498109
1360083,"Kanto",498109
1356014,"Kanto",498109
1350012,"Kanto",498109
1360075,"Kanto",498109
1356030,"Kanto",498109
1350003,"Kanto",498109
1350052,"Kanto",498109
1356031,"Kanto",498109
1350033,"Kanto",498109
1350042,"Kanto",498109
1350007,"Kanto",498109
1356019,"Kanto",498109
1356015,"Kanto",498109
1356013,"Kanto",498109
1356008,"Kanto",498109
1350066,"Kanto",498109
1356028,"Kanto",498109
1356016,"Kanto",498109
1360076,"Kanto",498109
1356018,"Kanto",498109
1350005,"Kanto",498109
1356020,"Kanto",498109
1356022,"Kanto",498109
1360073,"Kanto",498109
1350015,"Kanto",498109
1350045,"Kanto",498109
1350004,"Kanto",498109
1350048,"Kanto",498109
1350014,"Kanto",498109
1356007,"Kanto",498109
1356029,"Kanto",498109
1350031,"Kanto",498109
1350024,"Kanto",498109
1356017,"Kanto",498109
1360081,"Kanto",498109
1356021,"Kanto",498109
1350044,"Kanto",498109
1356023,"Kanto",498109
1356009,"Kanto",498109
1356024,"Kanto",498109
1356025,"Kanto",498109
1356026,"Kanto",498109
1350011,"Kanto",498109
1350046,"Kanto",498109
1350013,"Kanto",498109
1350034,"Kanto",498109
1356012,"Kanto",498109
1360071,"Kanto",498109
1360072,"Kanto",498109
1356011,"Kanto",498109
1350000,"Kanto",498109
1350063,"Kanto",498109
1356027,"Kanto",498109
1356001,"Kanto",498109
1356003,"Kanto",498109
1350051,"Kanto",498109
1350053,"Kanto",498109
1350001,"Kanto",498109
1350047,"Kanto",498109
1356010,"Kanto",498109
1350064,"Kanto",498109
1356006,"Kanto",498109
1356005,"Kanto",498109
1350022,"Kanto",498109
1356002,"Kanto",498109
1350061,"Kanto",498109
1350016,"Kanto",498109
1356004,"Kanto",498109
1350065,"Kanto",498109
1350006,"Kanto",498109
1356090,"Kanto",498109
1860004,"Kanto",73655
1860000,"Kanto",73655
1860011,"Kanto",73655
1860015,"Kanto",73655
1860001,"Kanto",73655
1860012,"Kanto",73655
1860014,"Kanto",73655
1860013,"Kanto",73655
1860003,"Kanto",73655
1860002,"Kanto",73655
1860005,"Kanto",73655
1940041,"Kanto",432348
1940001,"Kanto",432348
1950057,"Kanto",432348
1940035,"Kanto",432348
1950051,"Kanto",432348
1940033,"Kanto",432348
1940212,"Kanto",432348
1950073,"Kanto",432348
1940203,"Kanto",432348
1950052,"Kanto",432348
1950074,"Kanto",432348
1940039,"Kanto",432348
1940014,"Kanto",432348
1940036,"Kanto",432348
1940037,"Kanto",432348
1940034,"Kanto",432348
1950063,"Kanto",432348
1940044,"Kanto",432348
1950072,"Kanto",432348
1950075,"Kanto",432348
1940022,"Kanto",432348
1940202,"Kanto",432348
1940000,"Kanto",432348
1940004,"Kanto",432348
1940013,"Kanto",432348
1940046,"Kanto",432348
1940042,"Kanto",432348
1940213,"Kanto",432348
1940215,"Kanto",432348
1950061,"Kanto",432348
1940038,"Kanto",432348
1940031,"Kanto",432348
1940021,"Kanto",432348
1940201,"Kanto",432348
1950054,"Kanto",432348
1940204,"Kanto",432348
1950076,"Kanto",432348
1950071,"Kanto",432348
1940002,"Kanto",432348
1940005,"Kanto",432348
1950053,"Kanto",432348
1940214,"Kanto",432348
1950055,"Kanto",432348
1950062,"Kanto",432348
1940012,"Kanto",432348
1940045,"Kanto",432348
1950039,"Kanto",432348
1940032,"Kanto",432348
1940011,"Kanto",432348
1940015,"Kanto",432348
1940043,"Kanto",432348
1940003,"Kanto",432348
1950056,"Kanto",432348
1950064,"Kanto",432348
1940211,"Kanto",432348
1940023,"Kanto",432348
1520023,"Kanto",277622
1530052,"Kanto",277622
1530041,"Kanto",277622
1520032,"Kanto",277622
1530053,"Kanto",277622
1520000,"Kanto",277622
1520004,"Kanto",277622
1520011,"Kanto",277622
1530063,"Kanto",277622
1520031,"Kanto",277622
1520001,"Kanto",277622
1530043,"Kanto",277622
1530061,"Kanto",277622
1520002,"Kanto",277622
1520034,"Kanto",277622
1530044,"Kanto",277622
1520021,"Kanto",277622
1520012,"Kanto",277622
1520013,"Kanto",277622
1520035,"Kanto",277622
1530065,"Kanto",277622
1520003,"Kanto",277622
1530064,"Kanto",277622
1530051,"Kanto",277622
1520022,"Kanto",277622
1520033,"Kanto",277622
1530062,"Kanto",277622
1530042,"Kanto",277622
1001301,"Kanto",335
1066040,"Kanto",243283
1066041,"Kanto",243283
1056327,"Kanto",243283
1056326,"Kanto",243283
1066042,"Kanto",243283
1056325,"Kanto",243283
1066038,"Kanto",243283
1066045,"Kanto",243283
1057537,"Kanto",243283
1056331,"Kanto",243283
1066043,"Kanto",243283
1057534,"Kanto",243283
1066039,"Kanto",243283
1056324,"Kanto",243283
1076211,"Kanto",243283
1056328,"Kanto",243283
1066044,"Kanto",243283
1056329,"Kanto",243283
1057535,"Kanto",243283
1056323,"Kanto",243283
1066034,"Kanto",243283
1086003,"Kanto",243283
1056330,"Kanto",243283
1057536,"Kanto",243283
1057538,"Kanto",243283
1057120,"Kanto",243283
1057533,"Kanto",243283
1086090,"Kanto",243283
1066036,"Kanto",243283
1066290,"Kanto",243283
1057539,"Kanto",243283
1057532,"Kanto",243283
1056321,"Kanto",243283
1056334,"Kanto",243283
1066208,"Kanto",243283
1070061,"Kanto",243283
1080075,"Kanto",243283
1057531,"Kanto",243283
1056322,"Kanto",243283
1066033,"Kanto",243283
1057529,"Kanto",243283
1076214,"Kanto",243283
1076216,"Kanto",243283
1076212,"Kanto",243283
1076213,"Kanto",243283
1066037,"Kanto",243283
1076218,"Kanto",243283
1057127,"Kanto",243283
1086004,"Kanto",243283
1076220,"Kanto",243283
1076221,"Kanto",243283
1066032,"Kanto",243283
1056320,"Kanto",243283
1057121,"Kanto",243283
1057122,"Kanto",243283
1076215,"Kanto",243283
1056332,"Kanto",243283
1056333,"Kanto",243283
1086002,"Kanto",243283
1066207,"Kanto",243283
1057515,"Kanto",243283
1076219,"Kanto",243283
1057518,"Kanto",243283
1057519,"Kanto",243283
1066149,"Kanto",243283
1057119,"Kanto",243283
1066031,"Kanto",243283
1057524,"Kanto",243283
1057123,"Kanto",243283
1057125,"Kanto",243283
1086001,"Kanto",243283
1057517,"Kanto",243283
1057126,"Kanto",243283
1057525,"Kanto",243283
1057516,"Kanto",243283
1066035,"Kanto",243283
1057528,"Kanto",243283
1057530,"Kanto",243283
1066150,"Kanto",243283
1066151,"Kanto",243283
1056318,"Kanto",243283
1066152,"Kanto",243283
1057124,"Kanto",243283
1076003,"Kanto",243283
1076217,"Kanto",243283
1066206,"Kanto",243283
1076004,"Kanto",243283
1076005,"Kanto",243283
1057128,"Kanto",243283
1057129,"Kanto",243283
1057130,"Kanto",243283
1057117,"Kanto",243283
1057118,"Kanto",243283
1057523,"Kanto",243283
1056319,"Kanto",243283
1076210,"Kanto",243283
1056317,"Kanto",243283
1086012,"Kanto",243283
1066154,"Kanto",243283
1057514,"Kanto",243283
1057138,"Kanto",243283
1057139,"Kanto",243283
1057140,"Kanto",243283
1057141,"Kanto",243283
1057520,"Kanto",243283
1057521,"Kanto",243283
1066026,"Kanto",243283
1066147,"Kanto",243283
1066148,"Kanto",243283
1066153,"Kanto",243283
1076002,"Kanto",243283
1076001,"Kanto",243283
1066216,"Kanto",243283
1066217,"Kanto",243283
1057526,"Kanto",243283
1057527,"Kanto",243283
1066220,"Kanto",243283
1057114,"Kanto",243283
1057116,"Kanto",243283
1057522,"Kanto",243283
1066028,"Kanto",243283
1076207,"Kanto",243283
1076208,"Kanto",243283
1057108,"Kanto",243283
1086011,"Kanto",243283
1066230,"Kanto",243283
1057312,"Kanto",243283
1057313,"Kanto",243283
1076006,"Kanto",243283
1076007,"Kanto",243283
1076008,"Kanto",243283
1086005,"Kanto",243283
1066030,"Kanto",243283
1066212,"Kanto",243283
1057201,"Kanto",243283
1066213,"Kanto",243283
1076209,"Kanto",243283
1066215,"Kanto",243283
1066205,"Kanto",243283
1086009,"Kanto",243283
1066138,"Kanto",243283
1066139,"Kanto",243283
1066140,"Kanto",243283
1066142,"Kanto",243283
1057142,"Kanto",243283
1057143,"Kanto",243283
1080071,"Kanto",243283
1066027,"Kanto",243283
1050000,"Kanto",243283
1057107,"Kanto",243283
1076090,"Kanto",243283
1057106,"Kanto",243283
1086231,"Kanto",243283
1057109,"Kanto",243283
1066218,"Kanto",243283
1057111,"Kanto",243283
1057112,"Kanto",243283
1057113,"Kanto",243283
1057115,"Kanto",243283
1066211,"Kanto",243283
1066146,"Kanto",243283
1057103,"Kanto",243283
1070052,"Kanto",243283
1086010,"Kanto",243283
1076206,"Kanto",243283
1056314,"Kanto",243283
1056316,"Kanto",243283
1056990,"Kanto",243283
1057314,"Kanto",243283
1057315,"Kanto",243283
1057316,"Kanto",243283
1057131,"Kanto",243283
1066029,"Kanto",243283
1066223,"Kanto",243283
1066024,"Kanto",243283
1057104,"Kanto",243283
1066214,"Kanto",243283
1066204,"Kanto",243283
1086008,"Kanto",243283
1057513,"Kanto",243283
1060031,"Kanto",243283
1050003,"Kanto",243283
1050013,"Kanto",243283
1056190,"Kanto",243283
1066143,"Kanto",243283
1066144,"Kanto",243283
1066145,"Kanto",243283
1057290,"Kanto",243283
1066228,"Kanto",243283
1066229,"Kanto",243283
1057105,"Kanto",243283
1056107,"Kanto",243283
1056108,"Kanto",243283
1056109,"Kanto",243283
1057110,"Kanto",243283
1056111,"Kanto",243283
1066219,"Kanto",243283
1056113,"Kanto",243283
1050012,"Kanto",243283
1080072,"Kanto",243283
1066122,"Kanto",243283
1066209,"Kanto",243283
1066210,"Kanto",243283
1076205,"Kanto",243283
1066227,"Kanto",243283
1056122,"Kanto",243283
1056315,"Kanto",243283
1057311,"Kanto",243283
1056901,"Kanto",243283
1056902,"Kanto",243283
1056903,"Kanto",243283
1076009,"Kanto",243283
1076222,"Kanto",243283
1066201,"Kanto",243283
1066224,"Kanto",243283
1066025,"Kanto",243283
1066203,"Kanto",243283
1086007,"Kanto",243283
1057512,"Kanto",243283
1056336,"Kanto",243283
1066137,"Kanto",243283
1057510,"Kanto",243283
1057511,"Kanto",243283
1055137,"Kanto",243283
1056101,"Kanto",243283
1056102,"Kanto",243283
1056103,"Kanto",243283
1057102,"Kanto",243283
1086226,"Kanto",243283
1086227,"Kanto",243283
1056106,"Kanto",243283
1086229,"Kanto",243283
1086230,"Kanto",243283
1057044,"Kanto",243283
1056110,"Kanto",243283
1080014,"Kanto",243283
1050023,"Kanto",243283
1080023,"Kanto",243283
1066221,"Kanto",243283
1066222,"Kanto",243283
1057303,"Kanto",243283
1057304,"Kanto",243283
1066225,"Kanto",243283
1066226,"Kanto",243283
1057307,"Kanto",243283
1057308,"Kanto",243283
1050002,"Kanto",243283
1066231,"Kanto",243283
1066232,"Kanto",243283
1066233,"Kanto",243283
1066234,"Kanto",243283
1056907,"Kanto",243283
1076010,"Kanto",243283
1057132,"Kanto",243283
1066202,"Kanto",243283
1086006,"Kanto",243283
1056912,"Kanto",243283
1057320,"Kanto",243283
1056335,"Kanto",243283
1066136,"Kanto",243283
1057134,"Kanto",243283
1057135,"Kanto",243283
1057136,"Kanto",243283
1057137,"Kanto",243283
1066141,"Kanto",243283
1057190,"Kanto",243283
1057101,"Kanto",243283
1086013,"Kanto",243283
1076230,"Kanto",243283
1086014,"Kanto",243283
1086228,"Kanto",243283
1086016,"Kanto",243283
1057202,"Kanto",243283
1057203,"Kanto",243283
1050014,"Kanto",243283
